SmartZoneName,curb_zone_id,week,day,bookings,Weekend_dummy,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3,CLASS_2,Bike_Network_dummy,geometry,dist_class_1,dist_class_2,dist_class_3,dist_class_4,dist_class_5,Prediction,Residual,AbsResidual
1300 Chestnut Street (near Broad St),17f,5,Thu,10,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,5.881578786990283,5.881578786990283
1300 Chestnut Street (near Broad St),17f,5,Fri,4,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-0.11842121300971709,0.11842121300971709
1300 Chestnut Street (near Broad St),17f,6,Tue,3,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-1.118421213009717,1.118421213009717
1300 Chestnut Street (near Broad St),17f,7,Mon,1,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-3.118421213009717,3.118421213009717
1300 Chestnut Street (near Broad St),17f,7,Sat,14,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,9.853049735714954,9.853049735714954
1300 Chestnut Street (near Broad St),17f,8,Sun,4,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,-0.14695026428504576,0.14695026428504576
1300 Chestnut Street (near Broad St),17f,8,Mon,4,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-0.11842121300971709,0.11842121300971709
1300 Chestnut Street (near Broad St),17f,8,Tue,2,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-2.118421213009717,2.118421213009717
1300 Chestnut Street (near Broad St),17f,8,Wed,7,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,2.881578786990283,2.881578786990283
1300 Chestnut Street (near Broad St),17f,9,Tue,3,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-1.118421213009717,1.118421213009717
1300 Chestnut Street (near Broad St),17f,10,Sun,13,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,8.853049735714954,8.853049735714954
1300 Chestnut Street (near Broad St),17f,10,Mon,3,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-1.118421213009717,1.118421213009717
1300 Chestnut Street (near Broad St),17f,10,Tue,2,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-2.118421213009717,2.118421213009717
1300 Chestnut Street (near Broad St),17f,10,Fri,13,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,8.881578786990282,8.881578786990282
1300 Chestnut Street (near Broad St),17f,10,Sat,10,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,5.853049735714954,5.853049735714954
1300 Chestnut Street (near Broad St),17f,11,Sun,5,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,0.8530497357149542,0.8530497357149542
1300 Chestnut Street (near Broad St),17f,11,Wed,5,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,0.8815787869902829,0.8815787869902829
1300 Chestnut Street (near Broad St),17f,11,Fri,3,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-1.118421213009717,1.118421213009717
1300 Chestnut Street (near Broad St),17f,12,Tue,1,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-3.118421213009717,3.118421213009717
1300 Chestnut Street (near Broad St),17f,12,Fri,2,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-2.118421213009717,2.118421213009717
1300 Chestnut Street (near Broad St),17f,13,Mon,2,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-2.118421213009717,2.118421213009717
1300 Chestnut Street (near Broad St),17f,13,Sat,5,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,0.8530497357149542,0.8530497357149542
1300 Chestnut Street (near Broad St),17f,14,Mon,7,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,2.881578786990283,2.881578786990283
1300 Chestnut Street (near Broad St),17f,14,Wed,8,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,3.881578786990283,3.881578786990283
1300 Chestnut Street (near Broad St),17f,14,Thu,5,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,0.8815787869902829,0.8815787869902829
1300 Chestnut Street (near Broad St),17f,14,Fri,7,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,2.881578786990283,2.881578786990283
1300 Chestnut Street (near Broad St),17f,15,Fri,4,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-0.11842121300971709,0.11842121300971709
1300 Chestnut Street (near Broad St),17f,15,Sat,0,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,-4.146950264285046,4.146950264285046
1300 Chestnut Street (near Broad St),17f,42,Thu,4,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,-0.11842121300971709,0.11842121300971709
1300 Chestnut Street (near Broad St),17f,42,Sat,4,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,-0.14695026428504576,0.14695026428504576
1300 Chestnut Street (near Broad St),17f,44,Sun,3,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,-1.1469502642850458,1.1469502642850458
1300 Chestnut Street (near Broad St),17f,45,Sun,5,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.146950264285046,0.8530497357149542,0.8530497357149542
1300 Chestnut Street (near Broad St),17f,45,Mon,6,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,1.881578786990283,1.881578786990283
1300 Chestnut Street (near Broad St),17f,46,Wed,5,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,0.8815787869902829,0.8815787869902829
1300 Chestnut Street (near Broad St),17f,46,Thu,6,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,1,"c(-75.1634930807773,  39.9508521190777)",2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,4.118421213009717,1.881578786990283,1.881578786990283
