SmartZoneName,curb_zone_id,week,car,freight,truck,van,Sun,Mon,Tue,Wed,Thu,Fri,Sat,Mid_Day,overnight,PM_Rush,Total_Events,Total_Dwell_Time,Average_Dwell_Time,Precipitation,log_events,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3
1399 Walnut Street (near Juniper),"191",3,0,0,2,0,0,0,2,0,0,0,0,2,0,0,"2",140.32,70.16,8.7113,0.301029995663981," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
1399 Walnut Street (near Juniper),"191",4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"1",18.37,18.37,12.4127,0," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
1399 Walnut Street (near Juniper),"191",6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",68.31,68.31,0.0906,0," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
1399 Walnut Street (near Juniper),"191",11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",120,120,0.6058,0," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
1399 Walnut Street (near Juniper),"191",12,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",28.45,28.45,5.4921,0," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
1399 Walnut Street (near Juniper),"191",13,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",23.22,23.22,6.4729,0," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
1399 Walnut Street (near Juniper),"191",46,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"1",63.26,63.26,11.6212,0," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
1399 Walnut Street (near Juniper),"191",48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",24.72,24.72,6.7022,0," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
1399 Walnut Street (near Juniper),"191",51,0,0,1,1,0,1,1,0,0,0,0,2,0,0,"2",178.61,89.305,8.9926,0.301029995663981," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
1399 Walnut Street (near Juniper),"191",52,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",120,120,0,0," 621.72395"," 841.7112"," 963.7129","1982.316","2007.450","2515.932"," 338.9565"," 370.19429"," 371.11346"," 360.20263"," 363.7058"," 375.7953","  64.89387","  74.58302","  78.88409","4073.115","4109.364","4137.623"," 631.6208"," 648.8089"," 794.5010"," 721.1593"," 934.63366"," 941.12100"," 749.1101"," 931.87837"," 937.65982","6032.408","6035.248","6037.853"," 334.70340"," 336.42541"," 372.8023"
600 Chestnut St (near 6 Street),"185",42,4,0,3,0,0,1,2,3,1,0,0,5,2,0,"7",386.34,55.1914285714286,5.6804,0.845098040014257," 726.8797"," 820.4341"," 937.5801","1877.055","1944.002","1966.562"," 178.4917"," 83.76847"," 946.0883"," 823.90639"," 827.2294"," 829.1494","  84.77385","  88.44193","  97.50592","3274.508","3289.035","3303.830","  29.30531"," 663.0536"," 942.5421"," 256.5440"," 256.5440"," 259.9517"," 783.96657"," 794.59476"," 800.61166","8861.201","8863.473","8865.503"," 985.93866"," 995.93829","1014.32829"
600 Chestnut St (near 6 Street),"185",43,7,0,1,0,0,2,3,1,1,1,0,5,1,2,"8",174.91,21.86375,6.0934,0.903089986991944," 726.8797"," 820.4341"," 937.5801","1877.055","1944.002","1966.562"," 178.4917"," 83.76847"," 946.0883"," 823.90639"," 827.2294"," 829.1494","  84.77385","  88.44193","  97.50592","3274.508","3289.035","3303.830","  29.30531"," 663.0536"," 942.5421"," 256.5440"," 256.5440"," 259.9517"," 783.96657"," 794.59476"," 800.61166","8861.201","8863.473","8865.503"," 985.93866"," 995.93829","1014.32829"
600 Chestnut St (near 6 Street),"185",44,3,0,0,0,0,1,1,1,0,0,0,1,0,2,"3",18.86,6.28666666666667,1.3507,0.477121254719662," 726.8797"," 820.4341"," 937.5801","1877.055","1944.002","1966.562"," 178.4917"," 83.76847"," 946.0883"," 823.90639"," 827.2294"," 829.1494","  84.77385","  88.44193","  97.50592","3274.508","3289.035","3303.830","  29.30531"," 663.0536"," 942.5421"," 256.5440"," 256.5440"," 259.9517"," 783.96657"," 794.59476"," 800.61166","8861.201","8863.473","8865.503"," 985.93866"," 995.93829","1014.32829"
600 Walnut Street (near 6 Street),"183",2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"1",53.59,53.59,1.6321,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",29.26,29.26,12.4127,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"1",32.83,32.83,0.0906,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"1",120,120,8.2545,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",11,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"1",58,58,0.6058,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"1",102.78,102.78,5.4921,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",14,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"1",14.63,14.63,0.3601,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",15,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"1",45.63,45.63,0.0005,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",43,0,1,0,0,0,0,0,1,0,0,0,1,0,0,"1",21.09,21.09,6.0934,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",45,0,0,1,2,0,0,2,1,0,0,0,3,0,0,"3",106.33,35.4433333333333,3.4217,0.477121254719662," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",47,0,1,0,1,0,0,0,1,0,1,0,2,0,0,"2",145.61,72.805,0.4505,0.301029995663981," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",48,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"1",90.38,90.38,6.7022,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",49,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"1",39.25,39.25,8.1838,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",50,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"1",55.14,55.14,15.9223,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
600 Walnut Street (near 6 Street),"183",51,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"1",29.83,29.83,8.9926,0," 997.5356","1171.4970","1266.5059","2003.158","2183.637","2207.955"," 668.0690","1173.2892","1485.2517","1013.61298","1022.2034","1027.1526"," 124.72330"," 132.84494"," 136.98369","3872.165","3887.121","3901.933"," 599.77296"," 734.5135"," 882.2443"," 757.04933"," 772.63300"," 837.7919"," 725.29641"," 738.45136"," 745.28028","8733.453","8735.454","8737.210","1035.75008","1042.17784","1047.36464"
700 Walnut Street (near Washington Street),"190",3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"1",120,120,8.7113,0," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"1",24.55,24.55,12.4127,0," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"1",120,120,0.2545,0," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",6,0,0,0,2,0,0,1,0,1,0,0,2,0,0,"2",97.45,48.725,0.0906,0.301029995663981," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",7,0,0,0,2,0,1,1,0,0,0,0,2,0,0,"2",133.54,66.77,6.9221,0.301029995663981," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",8,0,0,1,1,0,0,2,0,0,0,0,2,0,0,"2",240,120,0.5716,0.301029995663981," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"1",118.02,118.02,8.2545,0," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",10,0,0,0,2,0,0,1,0,0,1,0,2,0,0,"2",231.47,115.735,1.952,0.301029995663981," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",12,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"1",120,120,5.4921,0," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",45,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",29.36,29.36,3.4217,0," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",46,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"1",0.8,0.8,11.6212,0," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",48,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"1",33.64,33.64,6.7022,0," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
700 Walnut Street (near Washington Street),"190",49,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"1",117.27,117.27,8.1838,0," 679.4298"," 979.6753","1179.0433","1898.415","2194.224","2253.402"," 588.9507"," 62.31027","106.71633"," 641.53058"," 655.0779"," 662.8684"," 135.81706"," 211.46131"," 259.08820","3815.264","3823.053","3838.107"," 652.30783"," 654.3506"," 678.2290"," 357.98429"," 388.90050"," 472.67384"," 512.06658"," 516.45081"," 519.25225","8371.525","8373.608","8375.447"," 636.32465"," 646.35535"," 650.33803"
